event_id,customer_id,event_type,event_timestamp,channel,category,device
EVT004913,CUST00377,purchase,2025-11-02T05:32:00,paid_search,electronics,desktop
EVT004914,CUST00226,purchase,2025-03-14T15:27:00,social,electronics,tablet
EVT004915,CUST00066,checkout_start,2024-12-13T17:31:00,email,sport,desktop
EVT004916,CUST00041,purchase,2025-05-14T01:40:00,email,fashion,mobile
EVT004917,CUST00351,purchase,2024-05-28T22:58:00,referral,home,tablet
EVT004918,CUST00098,add_to_cart,2025-03-16T11:49:00,social,fashion,mobile
EVT004919,CUST00337,checkout_start,2025-07-02T15:53:00,organic,home,desktop
EVT004920,CUST00113,page_view,2025-01-24T20:52:00,organic,beauty,mobile
EVT004921,CUST00143,signup,2025-04-28T11:09:00,referral,beauty,desktop
EVT004922,CUST00181,add_to_cart,2025-09-02T09:17:00,paid_search,electronics,tablet
EVT004923,CUST00408,page_view,2024-09-18T03:51:00,email,fashion,mobile
EVT004924,CUST00420,signup,2025-01-05T08:50:00,social,fashion,tablet
EVT004925,CUST00222,page_view,2024-12-18T00:05:00,organic,fashion,tablet
EVT004926,CUST00155,signup,2024-09-24T09:19:00,referral,beauty,desktop
EVT004927,CUST00379,signup,2025-05-27T22:22:00,social,electronics,tablet
EVT004928,CUST00272,purchase,2026-03-17T16:05:00,referral,beauty,mobile
EVT004929,CUST00486,signup,2025-02-05T03:23:00,referral,fashion,desktop
EVT004930,CUST00311,purchase,2025-03-15T06:29:00,paid_search,sport,mobile
EVT004931,CUST00252,page_view,2025-10-28T18:55:00,paid_search,fashion,mobile
EVT004932,CUST00083,signup,2024-09-22T05:14:00,email,home,tablet
EVT004933,CUST00021,purchase,2024-12-04T00:18:00,paid_search,electronics,desktop
EVT004934,CUST00375,purchase,2025-10-21T06:51:00,referral,beauty,desktop
EVT004935,CUST00236,purchase,2025-12-01T23:54:00,email,electronics,desktop
EVT004936,CUST00010,purchase,2025-05-01T12:24:00,email,beauty,mobile
EVT004937,CUST00002,add_to_cart,2025-10-24T12:45:00,paid_search,sport,mobile
EVT004938,CUST00062,signup,2024-04-27T21:41:00,paid_search,electronics,tablet
EVT004939,CUST00425,signup,2025-05-12T16:26:00,paid_search,beauty,tablet
EVT004940,CUST00405,purchase,2024-07-28T14:08:00,email,fashion,tablet
EVT004941,CUST00106,checkout_start,2024-06-27T00:58:00,email,sport,desktop
EVT004942,CUST00292,page_view,2025-09-07T21:48:00,social,beauty,tablet
EVT004943,CUST00495,checkout_start,2025-03-10T01:56:00,referral,home,mobile
EVT004944,CUST00049,checkout_start,2024-04-12T06:16:00,paid_search,home,tablet
EVT004945,CUST00416,signup,2025-11-12T18:56:00,organic,electronics,tablet
EVT004946,CUST00337,page_view,2025-11-20T13:22:00,paid_search,home,mobile
EVT004947,CUST00061,add_to_cart,2024-06-21T12:47:00,social,sport,tablet
EVT004948,CUST00046,checkout_start,2025-05-09T22:01:00,referral,fashion,desktop
EVT004949,CUST00130,purchase,2025-12-10T03:05:00,email,sport,desktop
EVT004950,CUST00474,signup,2025-12-09T23:52:00,email,sport,desktop
EVT004951,CUST00086,purchase,2025-05-08T19:15:00,referral,fashion,mobile
EVT004952,CUST00107,purchase,2024-11-28T06:58:00,email,sport,desktop
EVT004953,CUST00091,purchase,2025-08-11T12:29:00,referral,beauty,desktop
EVT004954,CUST00250,checkout_start,2025-07-12T18:13:00,referral,beauty,mobile
EVT004955,CUST00107,checkout_start,2024-10-08T02:31:00,referral,electronics,tablet
EVT004956,CUST00178,signup,2024-10-18T17:01:00,referral,home,mobile
EVT004957,CUST00222,add_to_cart,2024-12-30T04:12:00,referral,sport,mobile
EVT004958,CUST00348,checkout_start,2026-01-03T12:07:00,organic,electronics,mobile
EVT004959,CUST00039,page_view,2024-07-30T07:39:00,email,home,tablet
EVT004960,CUST00496,add_to_cart,2024-05-03T09:18:00,paid_search,beauty,desktop
EVT004961,CUST00256,signup,2025-01-31T02:16:00,referral,electronics,mobile
EVT004962,CUST00002,purchase,2025-12-01T12:06:00,email,beauty,tablet
EVT004963,CUST00311,signup,2024-11-14T09:53:00,referral,electronics,desktop
EVT004964,CUST00464,page_view,2025-02-26T07:33:00,social,beauty,tablet
EVT004965,CUST00481,add_to_cart,2025-08-15T12:29:00,social,beauty,mobile
EVT004966,CUST00019,page_view,2024-12-30T21:25:00,organic,fashion,mobile
EVT004967,CUST00235,add_to_cart,2024-06-18T13:19:00,paid_search,electronics,desktop
EVT004968,CUST00261,purchase,2024-12-14T18:36:00,paid_search,home,desktop
EVT004969,CUST00318,checkout_start,2026-01-20T03:42:00,email,beauty,tablet
EVT004970,CUST00101,page_view,2024-05-01T15:29:00,organic,electronics,tablet
EVT004971,CUST00172,page_view,2024-09-23T21:39:00,social,beauty,mobile
EVT004972,CUST00321,purchase,2025-07-28T23:53:00,organic,sport,desktop
EVT004973,CUST00261,signup,2024-11-20T13:32:00,referral,sport,desktop
EVT004974,CUST00387,signup,2025-06-23T01:59:00,email,sport,desktop
EVT004975,CUST00103,purchase,2025-10-15T16:24:00,referral,home,mobile
EVT004976,CUST00486,checkout_start,2025-03-10T13:17:00,social,electronics,mobile
EVT004977,CUST00196,purchase,2024-05-08T04:31:00,social,beauty,desktop
EVT004978,CUST00305,checkout_start,2025-05-06T08:47:00,referral,beauty,tablet
EVT004979,CUST00380,checkout_start,2024-11-09T12:39:00,referral,home,desktop
EVT004980,CUST00382,add_to_cart,2024-03-30T11:22:00,email,beauty,desktop
EVT004981,CUST00443,add_to_cart,2025-08-04T20:02:00,email,electronics,desktop
EVT004982,CUST00124,signup,2024-10-08T15:10:00,organic,sport,tablet
EVT004983,CUST00140,checkout_start,2025-06-27T19:25:00,paid_search,sport,desktop
EVT004984,CUST00171,checkout_start,2024-09-26T07:28:00,email,sport,mobile
EVT004985,CUST00396,checkout_start,2025-03-31T16:00:00,paid_search,sport,mobile
EVT004986,CUST00102,purchase,2025-03-05T11:59:00,referral,fashion,mobile
EVT004987,CUST00370,signup,2024-07-15T07:26:00,social,home,tablet
EVT004988,CUST00269,checkout_start,2025-06-16T22:58:00,organic,beauty,mobile
EVT004989,CUST00235,checkout_start,2024-07-03T01:51:00,organic,home,mobile
EVT004990,CUST00370,checkout_start,2024-11-28T06:11:00,organic,home,mobile
EVT004991,CUST00024,signup,2025-02-07T13:23:00,paid_search,sport,desktop
EVT004992,CUST00324,add_to_cart,2025-01-07T13:13:00,email,beauty,desktop
EVT004993,CUST00144,purchase,2024-09-12T08:44:00,social,electronics,mobile
EVT004994,CUST00112,signup,2024-06-06T15:12:00,referral,beauty,desktop
EVT004995,CUST00058,page_view,2024-07-26T19:09:00,referral,home,mobile
EVT004996,CUST00028,purchase,2024-09-07T00:11:00,social,electronics,desktop
EVT004997,CUST00412,signup,2024-12-19T03:43:00,email,electronics,desktop
EVT004998,CUST00154,purchase,2024-09-24T08:37:00,social,sport,tablet
EVT004999,CUST00241,add_to_cart,2024-10-22T16:12:00,organic,beauty,mobile
EVT005000,CUST00135,checkout_start,2024-09-02T06:56:00,social,home,desktop
EVT005001,CUST00362,add_to_cart,2025-12-19T16:37:00,email,electronics,desktop
EVT005002,CUST00343,add_to_cart,2025-03-22T13:02:00,social,electronics,tablet
EVT005003,CUST00207,purchase,2025-06-15T15:21:00,social,electronics,desktop
EVT005004,CUST00044,add_to_cart,2025-03-14T21:07:00,referral,fashion,mobile
EVT005005,CUST00453,add_to_cart,2025-06-07T03:55:00,referral,electronics,mobile
EVT005006,CUST00097,checkout_start,2025-11-20T14:16:00,referral,sport,tablet
EVT005007,CUST00495,add_to_cart,2025-01-18T21:06:00,paid_search,beauty,desktop
EVT005008,CUST00479,checkout_start,2025-03-01T14:00:00,referral,electronics,desktop
EVT005009,CUST00297,purchase,2024-09-19T01:40:00,email,electronics,mobile
EVT005010,CUST00420,purchase,2025-04-09T08:02:00,organic,beauty,tablet
EVT005011,CUST00105,checkout_start,2024-10-28T21:41:00,social,sport,tablet
EVT005012,CUST00138,page_view,2026-02-06T06:51:00,paid_search,home,tablet
EVT005013,CUST00431,purchase,2025-08-25T14:13:00,email,home,tablet
EVT005014,CUST00348,checkout_start,2025-05-01T09:56:00,referral,fashion,desktop
EVT005015,CUST00095,page_view,2025-10-23T01:39:00,paid_search,electronics,desktop
EVT005016,CUST00284,purchase,2025-07-15T07:50:00,email,fashion,tablet
EVT005017,CUST00486,signup,2025-01-12T13:31:00,email,sport,tablet
EVT005018,CUST00425,page_view,2025-06-09T08:17:00,referral,sport,tablet
EVT005019,CUST00294,add_to_cart,2024-10-13T23:37:00,organic,fashion,mobile
EVT005020,CUST00498,checkout_start,2024-11-19T14:40:00,social,electronics,tablet
EVT005021,CUST00423,signup,2025-08-04T04:27:00,referral,electronics,mobile
EVT005022,CUST00381,page_view,2025-01-31T05:13:00,paid_search,sport,tablet
EVT005023,CUST00338,add_to_cart,2025-06-10T12:12:00,organic,sport,mobile
EVT005024,CUST00467,purchase,2024-09-23T11:54:00,email,home,mobile
EVT005025,CUST00126,signup,2024-09-30T14:38:00,organic,home,desktop
EVT005026,CUST00413,purchase,2024-09-18T05:43:00,paid_search,fashion,mobile
EVT005027,CUST00061,checkout_start,2024-08-20T20:38:00,paid_search,electronics,tablet
EVT005028,CUST00500,checkout_start,2024-11-18T00:01:00,paid_search,fashion,mobile
EVT005029,CUST00341,page_view,2025-04-29T04:44:00,social,sport,mobile
EVT005030,CUST00414,page_view,2025-02-20T09:33:00,organic,sport,mobile
EVT005031,CUST00466,signup,2025-02-14T11:19:00,email,beauty,mobile
EVT005032,CUST00469,purchase,2025-08-09T11:28:00,referral,beauty,mobile
EVT005033,CUST00301,checkout_start,2025-08-16T23:09:00,email,home,mobile
EVT005034,CUST00270,page_view,2024-07-19T11:54:00,referral,fashion,desktop
EVT005035,CUST00075,add_to_cart,2025-02-08T16:55:00,social,home,mobile
EVT005036,CUST00301,checkout_start,2025-05-20T03:32:00,paid_search,home,desktop
EVT005037,CUST00332,signup,2025-07-08T21:26:00,referral,electronics,desktop
EVT005038,CUST00464,add_to_cart,2024-12-15T18:02:00,organic,sport,mobile
EVT005039,CUST00295,signup,2024-11-01T23:46:00,email,home,desktop
EVT005040,CUST00380,page_view,2025-01-06T14:24:00,email,electronics,tablet
EVT005041,CUST00391,checkout_start,2025-07-01T16:35:00,referral,electronics,tablet
EVT005042,CUST00433,signup,2025-04-19T23:01:00,referral,fashion,tablet
EVT005043,CUST00131,checkout_start,2024-12-25T13:45:00,organic,fashion,desktop
EVT005044,CUST00014,checkout_start,2025-03-19T13:38:00,email,home,tablet
EVT005045,CUST00358,checkout_start,2024-07-14T11:55:00,referral,sport,mobile
EVT005046,CUST00440,add_to_cart,2024-10-06T16:48:00,paid_search,beauty,desktop
EVT005047,CUST00398,purchase,2025-11-24T09:28:00,social,beauty,desktop
EVT005048,CUST00191,checkout_start,2025-12-02T05:23:00,organic,fashion,mobile
EVT005049,CUST00264,checkout_start,2024-11-26T04:54:00,referral,fashion,desktop
EVT005050,CUST00306,page_view,2025-01-03T19:02:00,social,electronics,tablet
EVT005051,CUST00146,checkout_start,2024-08-12T11:38:00,referral,home,tablet
EVT005052,CUST00353,checkout_start,2025-06-02T14:57:00,organic,beauty,desktop
EVT005053,CUST00068,checkout_start,2025-01-07T21:36:00,social,beauty,mobile
EVT005054,CUST00079,add_to_cart,2025-04-30T11:37:00,email,electronics,mobile
EVT005055,CUST00398,checkout_start,2026-01-25T13:28:00,referral,electronics,desktop
EVT005056,CUST00155,add_to_cart,2024-08-03T04:58:00,social,fashion,tablet
EVT005057,CUST00248,page_view,2024-10-16T11:12:00,email,home,mobile
EVT005058,CUST00356,purchase,2024-10-20T08:06:00,organic,electronics,desktop
EVT005059,CUST00145,add_to_cart,2025-08-22T10:35:00,email,home,desktop
EVT005060,CUST00319,purchase,2024-07-14T11:59:00,paid_search,electronics,desktop
EVT005061,CUST00286,purchase,2024-06-16T06:23:00,social,beauty,tablet
EVT005062,CUST00028,page_view,2025-05-06T19:22:00,email,sport,mobile
EVT005063,CUST00016,page_view,2025-05-24T13:48:00,email,fashion,mobile
EVT005064,CUST00243,checkout_start,2024-03-26T11:58:00,social,sport,desktop
EVT005065,CUST00393,signup,2024-05-01T02:40:00,social,sport,mobile
EVT005066,CUST00115,page_view,2025-04-27T17:24:00,referral,fashion,mobile
EVT005067,CUST00343,signup,2025-07-22T01:33:00,referral,sport,tablet
EVT005068,CUST00180,checkout_start,2024-05-09T02:02:00,email,sport,mobile
EVT005069,CUST00306,checkout_start,2024-06-17T02:06:00,paid_search,fashion,mobile
EVT005070,CUST00083,page_view,2025-01-22T09:03:00,referral,fashion,tablet
EVT005071,CUST00348,signup,2025-08-27T22:13:00,social,fashion,desktop
EVT005072,CUST00301,page_view,2024-12-11T05:58:00,paid_search,sport,tablet
EVT005073,CUST00326,page_view,2025-08-26T16:10:00,referral,sport,tablet
EVT005074,CUST00109,purchase,2025-12-01T09:18:00,referral,electronics,desktop
EVT005075,CUST00396,add_to_cart,2025-03-16T13:25:00,email,fashion,tablet
EVT005076,CUST00005,signup,2025-07-16T07:19:00,organic,fashion,desktop
EVT005077,CUST00096,purchase,2024-08-22T13:18:00,email,fashion,tablet
EVT005078,CUST00418,page_view,2024-09-01T09:17:00,email,beauty,tablet
EVT005079,CUST00287,add_to_cart,2024-05-10T21:48:00,social,sport,desktop
EVT005080,CUST00209,checkout_start,2024-07-02T14:38:00,referral,electronics,tablet
EVT005081,CUST00355,checkout_start,2025-04-23T15:28:00,email,sport,tablet
EVT005082,CUST00087,purchase,2025-03-18T12:33:00,organic,home,desktop
EVT005083,CUST00197,checkout_start,2024-05-07T18:39:00,paid_search,electronics,desktop
EVT005084,CUST00170,add_to_cart,2025-01-19T12:19:00,paid_search,sport,desktop
EVT005085,CUST00006,signup,2024-06-26T20:24:00,organic,sport,tablet
EVT005086,CUST00413,signup,2025-02-27T08:49:00,social,beauty,desktop
EVT005087,CUST00342,page_view,2025-06-29T02:57:00,referral,fashion,mobile
EVT005088,CUST00296,add_to_cart,2025-01-06T07:42:00,email,beauty,tablet
EVT005089,CUST00252,page_view,2025-08-12T05:57:00,paid_search,beauty,mobile
EVT005090,CUST00118,checkout_start,2025-09-17T22:35:00,organic,beauty,tablet
EVT005091,CUST00365,purchase,2025-05-29T06:32:00,social,home,tablet
EVT005092,CUST00453,signup,2025-08-08T10:31:00,paid_search,electronics,desktop
EVT005093,CUST00404,purchase,2025-10-30T10:37:00,email,beauty,tablet
EVT005094,CUST00205,purchase,2025-09-22T14:32:00,referral,electronics,mobile
EVT005095,CUST00454,add_to_cart,2025-10-29T10:04:00,social,beauty,tablet
EVT005096,CUST00218,signup,2025-04-10T20:16:00,email,fashion,desktop
EVT005097,CUST00469,page_view,2025-03-12T05:29:00,email,beauty,mobile
EVT005098,CUST00131,checkout_start,2025-03-10T11:12:00,email,fashion,mobile
EVT005099,CUST00032,signup,2025-03-10T04:05:00,social,beauty,desktop
EVT005100,CUST00234,page_view,2024-06-05T11:08:00,paid_search,home,mobile
EVT005101,CUST00324,signup,2025-01-04T02:36:00,email,electronics,desktop
EVT005102,CUST00210,add_to_cart,2025-09-03T20:06:00,paid_search,home,tablet
EVT005103,CUST00164,checkout_start,2025-04-14T17:05:00,paid_search,fashion,mobile
EVT005104,CUST00364,purchase,2025-03-20T16:55:00,social,beauty,tablet
EVT005105,CUST00105,signup,2024-05-01T15:42:00,organic,home,mobile
EVT005106,CUST00107,page_view,2024-08-15T17:06:00,social,electronics,tablet
EVT005107,CUST00410,purchase,2025-03-17T19:04:00,organic,electronics,desktop
EVT005108,CUST00078,signup,2024-12-20T19:05:00,email,home,desktop
EVT005109,CUST00461,purchase,2024-12-08T18:53:00,email,sport,tablet
EVT005110,CUST00011,page_view,2024-12-11T04:30:00,paid_search,home,tablet
EVT005111,CUST00318,checkout_start,2025-12-30T03:07:00,paid_search,home,tablet
EVT005112,CUST00421,page_view,2024-08-30T01:19:00,social,beauty,tablet
EVT005113,CUST00460,page_view,2025-02-01T03:14:00,social,electronics,mobile
EVT005114,CUST00305,purchase,2025-01-03T04:06:00,referral,sport,desktop
EVT005115,CUST00148,purchase,2025-10-31T06:52:00,organic,home,desktop
EVT005116,CUST00123,add_to_cart,2024-09-19T01:18:00,organic,sport,mobile
EVT005117,CUST00228,page_view,2025-07-12T07:51:00,paid_search,beauty,desktop
EVT005118,CUST00211,page_view,2025-05-13T12:54:00,paid_search,fashion,mobile
EVT005119,CUST00206,checkout_start,2025-03-28T13:22:00,referral,electronics,desktop
EVT005120,CUST00391,checkout_start,2025-04-16T08:29:00,email,home,mobile
EVT005121,CUST00216,page_view,2025-10-05T04:57:00,paid_search,beauty,tablet
EVT005122,CUST00457,add_to_cart,2025-02-09T23:03:00,social,home,mobile
EVT005123,CUST00004,purchase,2024-10-14T11:57:00,referral,beauty,mobile
EVT005124,CUST00219,purchase,2025-03-31T00:20:00,organic,electronics,mobile
EVT005125,CUST00043,purchase,2025-08-11T02:54:00,social,sport,mobile
EVT005126,CUST00415,add_to_cart,2024-06-25T07:23:00,referral,fashion,tablet
EVT005127,CUST00471,checkout_start,2025-06-20T00:40:00,email,sport,desktop
EVT005128,CUST00376,page_view,2025-03-10T22:20:00,social,home,desktop
EVT005129,CUST00419,checkout_start,2024-06-24T14:37:00,paid_search,fashion,mobile
EVT005130,CUST00362,add_to_cart,2026-01-16T07:02:00,email,fashion,desktop
EVT005131,CUST00350,signup,2025-04-08T13:47:00,email,home,tablet
EVT005132,CUST00057,page_view,2025-12-31T00:09:00,email,electronics,tablet
EVT005133,CUST00464,checkout_start,2024-07-28T10:45:00,referral,sport,mobile
EVT005134,CUST00399,signup,2025-01-04T03:03:00,paid_search,fashion,desktop
EVT005135,CUST00201,add_to_cart,2025-09-14T23:15:00,social,fashion,mobile
EVT005136,CUST00004,checkout_start,2025-03-21T15:45:00,email,fashion,desktop
EVT005137,CUST00359,signup,2024-12-24T00:36:00,email,electronics,desktop
EVT005138,CUST00395,purchase,2024-11-24T07:28:00,organic,fashion,mobile
EVT005139,CUST00403,checkout_start,2025-12-08T00:53:00,social,electronics,mobile
EVT005140,CUST00420,signup,2024-12-06T10:45:00,paid_search,sport,tablet
EVT005141,CUST00428,signup,2025-01-25T06:58:00,social,electronics,desktop
EVT005142,CUST00329,signup,2025-08-25T11:24:00,organic,beauty,desktop
EVT005143,CUST00310,checkout_start,2025-10-15T11:02:00,referral,electronics,desktop
EVT005144,CUST00488,signup,2025-03-27T22:49:00,paid_search,electronics,tablet
EVT005145,CUST00036,checkout_start,2024-05-20T21:22:00,referral,electronics,desktop
EVT005146,CUST00311,page_view,2025-08-12T06:15:00,social,sport,mobile
EVT005147,CUST00456,purchase,2024-12-26T09:41:00,organic,sport,tablet
EVT005148,CUST00366,page_view,2025-10-31T23:19:00,social,home,tablet
EVT005149,CUST00368,add_to_cart,2024-10-31T11:52:00,email,sport,mobile
EVT005150,CUST00477,purchase,2025-04-02T14:01:00,social,home,mobile
EVT005151,CUST00296,page_view,2025-03-06T12:11:00,social,sport,tablet
EVT005152,CUST00165,add_to_cart,2024-09-03T04:41:00,social,electronics,tablet
EVT005153,CUST00339,add_to_cart,2025-03-19T13:01:00,social,electronics,mobile
EVT005154,CUST00288,page_view,2024-10-18T16:55:00,organic,electronics,tablet
EVT005155,CUST00454,page_view,2025-08-22T13:53:00,referral,electronics,tablet
EVT005156,CUST00143,signup,2025-09-21T00:52:00,organic,beauty,mobile
EVT005157,CUST00026,purchase,2024-06-19T04:31:00,paid_search,sport,mobile
EVT005158,CUST00177,purchase,2025-10-03T14:29:00,social,electronics,mobile
EVT005159,CUST00143,purchase,2025-07-28T04:44:00,referral,fashion,mobile
EVT005160,CUST00054,signup,2025-07-30T10:27:00,social,home,desktop
EVT005161,CUST00015,checkout_start,2025-10-18T14:12:00,referral,home,desktop
EVT005162,CUST00357,signup,2025-04-12T21:07:00,paid_search,fashion,mobile
EVT005163,CUST00182,purchase,2024-07-06T06:23:00,paid_search,sport,tablet
EVT005164,CUST00340,signup,2025-05-02T09:46:00,referral,fashion,desktop
EVT005165,CUST00023,page_view,2024-08-15T15:22:00,social,beauty,tablet
EVT005166,CUST00137,purchase,2025-12-18T13:40:00,paid_search,home,tablet
EVT005167,CUST00062,page_view,2024-11-03T04:46:00,social,beauty,desktop
EVT005168,CUST00261,purchase,2025-01-15T09:31:00,referral,fashion,desktop
EVT005169,CUST00443,checkout_start,2025-08-11T20:35:00,paid_search,sport,mobile
EVT005170,CUST00191,signup,2025-08-27T19:37:00,social,electronics,mobile
EVT005171,CUST00180,page_view,2024-07-10T01:53:00,referral,fashion,mobile
EVT005172,CUST00357,signup,2025-01-08T08:27:00,organic,fashion,desktop
EVT005173,CUST00415,page_view,2024-12-01T03:36:00,referral,beauty,tablet
EVT005174,CUST00295,add_to_cart,2024-07-04T06:23:00,organic,fashion,tablet
EVT005175,CUST00040,signup,2024-10-20T17:30:00,paid_search,electronics,desktop
EVT005176,CUST00329,signup,2025-06-11T16:08:00,social,home,mobile
EVT005177,CUST00121,purchase,2024-12-23T10:11:00,paid_search,electronics,mobile
EVT005178,CUST00307,checkout_start,2024-11-09T17:31:00,social,sport,mobile
EVT005179,CUST00059,purchase,2024-08-13T17:10:00,referral,sport,mobile
EVT005180,CUST00149,add_to_cart,2024-07-21T03:28:00,referral,fashion,mobile
EVT005181,CUST00071,purchase,2025-05-12T07:05:00,social,sport,desktop
EVT005182,CUST00172,checkout_start,2024-04-23T07:36:00,social,home,tablet
EVT005183,CUST00332,purchase,2024-12-09T10:20:00,social,beauty,tablet
EVT005184,CUST00041,page_view,2025-10-29T09:13:00,paid_search,home,mobile
EVT005185,CUST00155,add_to_cart,2024-11-11T06:22:00,referral,electronics,mobile
EVT005186,CUST00354,page_view,2025-12-06T15:22:00,referral,fashion,desktop
EVT005187,CUST00081,signup,2024-08-12T19:17:00,organic,fashion,desktop
EVT005188,CUST00303,checkout_start,2025-09-26T14:41:00,social,fashion,tablet
EVT005189,CUST00132,page_view,2024-10-04T06:36:00,social,sport,desktop
EVT005190,CUST00456,signup,2025-02-07T00:51:00,referral,home,desktop
EVT005191,CUST00009,checkout_start,2024-10-12T18:48:00,paid_search,sport,tablet
EVT005192,CUST00469,page_view,2025-04-06T08:51:00,organic,electronics,mobile
EVT005193,CUST00154,signup,2024-03-17T15:49:00,social,home,tablet
EVT005194,CUST00099,signup,2025-04-07T08:53:00,paid_search,electronics,mobile
EVT005195,CUST00055,signup,2026-02-07T02:32:00,referral,beauty,tablet
EVT005196,CUST00458,signup,2024-09-03T06:09:00,paid_search,home,desktop
EVT005197,CUST00498,checkout_start,2025-04-15T06:33:00,referral,electronics,mobile
EVT005198,CUST00046,page_view,2025-02-22T22:31:00,paid_search,home,desktop
EVT005199,CUST00190,page_view,2025-07-27T01:41:00,social,home,tablet
EVT005200,CUST00083,checkout_start,2025-01-11T05:19:00,email,home,desktop
EVT005201,CUST00084,add_to_cart,2024-09-13T05:07:00,email,home,desktop
EVT005202,CUST00319,add_to_cart,2024-04-19T04:42:00,referral,home,mobile
EVT005203,CUST00251,checkout_start,2024-09-30T14:15:00,paid_search,home,desktop
EVT005204,CUST00197,checkout_start,2024-02-17T19:59:00,email,beauty,tablet
EVT005205,CUST00026,add_to_cart,2024-04-05T13:03:00,referral,sport,mobile
EVT005206,CUST00027,checkout_start,2025-01-30T18:49:00,organic,beauty,mobile
EVT005207,CUST00173,page_view,2025-01-05T02:16:00,paid_search,electronics,mobile
EVT005208,CUST00085,purchase,2025-04-18T20:06:00,email,beauty,mobile
EVT005209,CUST00197,signup,2024-10-06T01:57:00,email,beauty,desktop
EVT005210,CUST00341,checkout_start,2024-09-12T16:46:00,email,electronics,mobile
EVT005211,CUST00112,checkout_start,2024-07-07T13:25:00,organic,fashion,tablet
EVT005212,CUST00175,purchase,2025-01-29T10:57:00,email,sport,mobile
EVT005213,CUST00225,purchase,2024-06-21T21:23:00,referral,fashion,tablet
EVT005214,CUST00031,checkout_start,2024-08-25T05:47:00,referral,fashion,mobile
EVT005215,CUST00044,page_view,2025-04-05T03:41:00,email,fashion,tablet
EVT005216,CUST00299,checkout_start,2024-09-27T16:07:00,organic,home,mobile
EVT005217,CUST00385,signup,2025-01-06T06:52:00,email,beauty,tablet
EVT005218,CUST00298,checkout_start,2024-05-03T18:07:00,paid_search,beauty,desktop
EVT005219,CUST00079,add_to_cart,2024-11-15T03:53:00,organic,electronics,desktop
EVT005220,CUST00155,signup,2024-06-22T04:03:00,referral,home,tablet
EVT005221,CUST00158,signup,2025-09-05T19:32:00,referral,beauty,desktop
EVT005222,CUST00187,signup,2025-06-15T17:04:00,paid_search,beauty,mobile
EVT005223,CUST00482,purchase,2025-04-29T07:42:00,social,home,tablet
EVT005224,CUST00488,checkout_start,2025-01-17T13:19:00,referral,electronics,desktop
EVT005225,CUST00098,signup,2025-04-09T23:07:00,organic,electronics,mobile
EVT005226,CUST00098,add_to_cart,2025-02-23T16:20:00,paid_search,electronics,desktop
EVT005227,CUST00207,add_to_cart,2025-06-18T05:56:00,email,fashion,tablet
EVT005228,CUST00129,add_to_cart,2024-08-25T23:08:00,email,beauty,mobile
EVT005229,CUST00483,page_view,2024-12-16T15:53:00,paid_search,fashion,mobile
EVT005230,CUST00072,checkout_start,2024-10-14T07:59:00,paid_search,fashion,tablet
EVT005231,CUST00218,purchase,2025-07-11T01:52:00,social,beauty,mobile
EVT005232,CUST00160,add_to_cart,2025-08-29T19:58:00,referral,sport,desktop
EVT005233,CUST00328,purchase,2026-01-19T22:25:00,email,electronics,tablet
EVT005234,CUST00359,add_to_cart,2025-08-09T15:55:00,organic,electronics,desktop
EVT005235,CUST00333,checkout_start,2025-02-10T05:50:00,organic,electronics,mobile
EVT005236,CUST00427,checkout_start,2025-04-25T22:02:00,organic,electronics,tablet
EVT005237,CUST00345,purchase,2025-04-03T04:18:00,paid_search,home,desktop
EVT005238,CUST00094,page_view,2025-03-22T11:18:00,social,sport,tablet
EVT005239,CUST00344,purchase,2024-07-05T18:11:00,social,fashion,tablet
EVT005240,CUST00283,add_to_cart,2024-12-13T22:11:00,referral,electronics,tablet
EVT005241,CUST00087,purchase,2025-06-28T18:12:00,paid_search,fashion,desktop
EVT005242,CUST00282,purchase,2026-01-19T16:01:00,organic,home,mobile
EVT005243,CUST00334,purchase,2025-05-22T11:57:00,paid_search,electronics,tablet
EVT005244,CUST00315,page_view,2025-03-11T18:15:00,organic,beauty,tablet
EVT005245,CUST00297,add_to_cart,2024-11-20T21:05:00,email,fashion,desktop
EVT005246,CUST00363,checkout_start,2025-06-25T23:03:00,organic,beauty,tablet
EVT005247,CUST00002,page_view,2025-11-16T15:23:00,referral,sport,desktop
EVT005248,CUST00290,signup,2024-08-10T21:36:00,referral,beauty,mobile
EVT005249,CUST00401,signup,2025-04-24T14:24:00,social,beauty,mobile
EVT005250,CUST00394,page_view,2025-06-10T07:34:00,email,sport,desktop
EVT005251,CUST00038,checkout_start,2024-08-19T17:17:00,email,fashion,mobile
EVT005252,CUST00461,checkout_start,2025-01-15T18:21:00,organic,fashion,mobile
EVT005253,CUST00363,signup,2024-11-15T23:20:00,organic,home,desktop
EVT005254,CUST00050,checkout_start,2025-05-30T13:13:00,organic,electronics,mobile
EVT005255,CUST00306,checkout_start,2024-12-04T15:19:00,organic,fashion,desktop
EVT005256,CUST00118,signup,2025-08-05T11:46:00,organic,home,tablet
EVT005257,CUST00016,add_to_cart,2025-01-15T02:31:00,social,fashion,mobile
EVT005258,CUST00122,purchase,2025-02-26T04:26:00,referral,beauty,mobile
EVT005259,CUST00364,add_to_cart,2024-09-14T21:11:00,referral,electronics,mobile
