order_id,customer_id,order_date,status,category,amount_eur,discount_eur
ORD000830,CUST00206,2025-12-22,completed,fashion,277.25,41.59
ORD000831,CUST00097,2025-06-19,completed,beauty,219.73,0.0
ORD000832,CUST00410,2025-01-15,completed,fashion,346.58,51.99
ORD000833,CUST00363,2024-11-22,completed,sport,16.27,1.63
ORD000834,CUST00291,2024-10-25,completed,sport,202.33,0.0
ORD000835,CUST00060,2024-10-12,completed,electronics,62.96,6.3
ORD000836,CUST00227,2026-02-04,completed,sport,57.61,0.0
ORD000837,CUST00084,2024-09-25,completed,beauty,157.75,23.66
ORD000838,CUST00149,2024-11-06,completed,sport,315.4,47.31
ORD000839,CUST00101,2024-12-11,completed,beauty,243.48,36.52
ORD000840,CUST00198,2024-10-13,completed,home,260.64,0.0
ORD000841,CUST00471,2025-10-16,refunded,beauty,61.11,0.0
ORD000842,CUST00265,2025-07-27,completed,sport,69.03,3.45
ORD000843,CUST00448,2025-08-24,refunded,fashion,321.69,48.25
ORD000844,CUST00091,2025-01-03,completed,fashion,216.99,32.55
ORD000845,CUST00012,2025-06-11,completed,beauty,243.48,12.17
ORD000846,CUST00066,2024-07-17,refunded,sport,90.17,0.0
ORD000847,CUST00279,2024-11-13,completed,electronics,337.17,33.72
ORD000848,CUST00085,2025-07-03,completed,electronics,57.85,0.0
ORD000849,CUST00280,2024-12-20,completed,home,233.75,0.0
ORD000850,CUST00065,2024-12-28,completed,electronics,204.11,30.62
ORD000851,CUST00032,2025-02-19,cancelled,sport,425.11,0.0
ORD000852,CUST00228,2025-09-16,completed,home,55.22,0.0
ORD000853,CUST00153,2025-04-06,completed,sport,361.88,18.09
ORD000854,CUST00341,2025-01-27,completed,sport,185.06,0.0
ORD000855,CUST00438,2025-03-30,completed,home,382.6,57.39
ORD000856,CUST00015,2025-12-06,refunded,home,160.61,24.09
ORD000857,CUST00160,2026-04-10,completed,fashion,297.39,0.0
ORD000858,CUST00425,2025-03-21,completed,beauty,122.08,12.21
ORD000859,CUST00419,2024-09-15,completed,electronics,439.63,65.94
ORD000860,CUST00235,2024-10-10,completed,fashion,190.01,0.0
ORD000861,CUST00434,2025-02-17,completed,electronics,94.06,0.0
ORD000862,CUST00429,2025-11-19,completed,beauty,273.27,0.0
ORD000863,CUST00472,2024-09-18,completed,home,43.58,0.0
ORD000864,CUST00189,2024-03-03,completed,beauty,205.38,0.0
ORD000865,CUST00115,2025-03-25,completed,sport,361.88,18.09
ORD000866,CUST00025,2024-04-21,completed,electronics,446.43,22.32
ORD000867,CUST00392,2025-08-16,completed,fashion,104.75,10.48
ORD000868,CUST00184,2025-03-03,cancelled,beauty,15.53,0.78
ORD000869,CUST00089,2025-06-24,completed,fashion,234.65,0.0
ORD000870,CUST00406,2025-04-03,completed,fashion,160.93,0.0
ORD000871,CUST00423,2025-09-29,cancelled,sport,398.77,0.0
ORD000872,CUST00066,2024-06-29,completed,electronics,351.97,0.0
ORD000873,CUST00027,2024-09-11,completed,electronics,414.13,0.0
ORD000874,CUST00142,2025-11-16,completed,electronics,149.36,7.47
ORD000875,CUST00279,2025-03-25,completed,home,64.24,0.0
ORD000876,CUST00207,2025-02-16,completed,fashion,110.67,5.53
ORD000877,CUST00487,2025-11-22,cancelled,electronics,162.68,24.4
ORD000878,CUST00398,2026-02-24,completed,fashion,421.13,0.0
ORD000879,CUST00194,2025-01-20,completed,sport,63.18,0.0
ORD000880,CUST00213,2024-09-03,completed,beauty,241.6,0.0
ORD000881,CUST00197,2024-04-25,completed,fashion,106.02,0.0
ORD000882,CUST00068,2024-12-19,completed,sport,344.8,34.48
ORD000883,CUST00024,2025-07-23,completed,home,237.67,0.0
ORD000884,CUST00173,2025-07-06,completed,electronics,368.42,55.26
ORD000885,CUST00460,2024-10-05,cancelled,fashion,342.74,0.0
ORD000886,CUST00054,2025-07-20,completed,fashion,433.76,65.06
ORD000887,CUST00149,2024-01-22,cancelled,electronics,48.91,4.89
ORD000888,CUST00304,2025-04-11,completed,home,318.34,0.0
ORD000889,CUST00452,2025-10-29,cancelled,beauty,335.54,33.55
ORD000890,CUST00078,2025-04-11,completed,electronics,211.32,0.0
ORD000891,CUST00249,2024-06-06,completed,home,33.79,0.0
ORD000892,CUST00354,2026-02-20,completed,home,68.13,3.41
ORD000893,CUST00195,2024-11-20,refunded,fashion,367.43,55.11
ORD000894,CUST00107,2024-05-05,completed,fashion,71.75,0.0
ORD000895,CUST00067,2025-04-02,refunded,beauty,210.79,10.54
ORD000896,CUST00160,2025-10-16,refunded,home,303.0,0.0
ORD000897,CUST00470,2025-06-23,completed,fashion,285.82,14.29
ORD000898,CUST00470,2025-06-13,completed,fashion,152.78,15.28
ORD000899,CUST00227,2025-03-26,completed,sport,438.39,65.76
ORD000900,CUST00109,2025-04-03,completed,home,219.95,32.99
ORD000901,CUST00065,2024-09-09,completed,electronics,325.6,0.0
ORD000902,CUST00256,2025-03-17,completed,electronics,48.84,4.88
ORD000903,CUST00016,2025-01-21,completed,fashion,35.9,0.0
ORD000904,CUST00332,2024-12-04,completed,beauty,163.08,8.15
ORD000905,CUST00274,2025-07-24,completed,sport,53.69,0.0
ORD000906,CUST00432,2026-04-18,completed,fashion,220.4,33.06
ORD000907,CUST00070,2025-03-05,completed,sport,353.8,0.0
ORD000908,CUST00464,2024-09-26,completed,fashion,18.55,0.0
ORD000909,CUST00093,2025-10-07,completed,beauty,251.55,0.0
ORD000910,CUST00396,2025-02-22,completed,home,330.42,16.52
ORD000911,CUST00237,2025-01-31,completed,sport,151.79,0.0
ORD000912,CUST00181,2025-11-10,refunded,home,256.05,0.0
ORD000913,CUST00217,2025-05-20,completed,home,87.29,13.09
ORD000914,CUST00176,2024-08-08,completed,electronics,128.81,19.32
ORD000915,CUST00486,2025-01-09,completed,beauty,331.28,0.0
ORD000916,CUST00279,2024-11-16,completed,home,78.07,0.0
ORD000917,CUST00348,2025-09-13,completed,beauty,362.27,0.0
ORD000918,CUST00404,2025-10-16,completed,beauty,243.49,36.52
ORD000919,CUST00399,2025-06-09,completed,home,334.82,0.0
ORD000920,CUST00042,2025-03-13,completed,fashion,288.75,14.44
ORD000921,CUST00318,2026-03-21,completed,electronics,72.64,10.9
ORD000922,CUST00246,2025-03-03,completed,home,358.35,0.0
ORD000923,CUST00120,2025-05-24,completed,beauty,190.4,0.0
ORD000924,CUST00060,2024-11-18,completed,home,276.47,0.0
ORD000925,CUST00188,2025-05-14,cancelled,fashion,330.11,0.0
ORD000926,CUST00227,2025-06-18,completed,beauty,19.57,0.98
ORD000927,CUST00226,2024-12-12,completed,beauty,284.79,42.72
ORD000928,CUST00288,2024-03-22,completed,fashion,281.02,42.15
ORD000929,CUST00131,2025-02-20,completed,beauty,84.99,12.75
ORD000930,CUST00176,2024-07-26,completed,sport,370.28,0.0
ORD000931,CUST00488,2025-03-03,completed,sport,83.82,12.57
ORD000932,CUST00422,2024-05-22,completed,home,328.74,49.31
ORD000933,CUST00007,2025-11-27,completed,home,232.66,23.27
ORD000934,CUST00174,2024-02-25,completed,home,185.18,0.0
ORD000935,CUST00049,2024-02-23,completed,home,72.9,7.29
ORD000936,CUST00203,2025-06-24,completed,beauty,219.22,32.88
ORD000937,CUST00475,2024-05-04,completed,home,395.86,0.0
ORD000938,CUST00118,2025-09-27,completed,home,431.89,0.0
ORD000939,CUST00447,2024-10-23,completed,electronics,374.13,0.0
ORD000940,CUST00364,2024-10-20,completed,electronics,211.79,0.0
ORD000941,CUST00036,2024-09-19,completed,sport,341.07,0.0
ORD000942,CUST00134,2024-08-24,completed,electronics,160.13,0.0
ORD000943,CUST00065,2024-10-27,completed,sport,409.77,61.47
ORD000944,CUST00332,2025-07-26,completed,fashion,58.56,0.0
ORD000945,CUST00498,2024-11-29,refunded,electronics,396.06,0.0
ORD000946,CUST00284,2025-08-18,completed,sport,324.93,0.0
ORD000947,CUST00360,2025-06-18,completed,electronics,95.62,14.34
ORD000948,CUST00085,2025-04-27,cancelled,beauty,367.09,18.35
ORD000949,CUST00469,2025-09-17,completed,beauty,371.75,55.76
ORD000950,CUST00446,2024-11-04,completed,fashion,253.16,25.32
ORD000951,CUST00194,2025-03-23,completed,electronics,41.26,0.0
ORD000952,CUST00307,2025-02-22,completed,sport,157.57,0.0
ORD000953,CUST00338,2025-06-14,completed,home,304.59,30.46
ORD000954,CUST00303,2025-03-28,completed,home,76.39,0.0
ORD000955,CUST00171,2024-12-18,completed,home,85.38,0.0
ORD000956,CUST00351,2024-05-19,completed,sport,127.43,6.37
ORD000957,CUST00114,2025-03-31,completed,beauty,221.87,0.0
ORD000958,CUST00153,2025-03-06,completed,sport,288.98,0.0
ORD000959,CUST00090,2025-04-30,completed,home,284.51,0.0
ORD000960,CUST00488,2025-08-05,completed,home,402.04,0.0
ORD000961,CUST00164,2025-07-14,completed,sport,187.54,28.13
ORD000962,CUST00430,2024-09-18,cancelled,fashion,168.03,0.0
ORD000963,CUST00199,2025-02-20,completed,sport,174.81,0.0
ORD000964,CUST00418,2024-05-19,completed,fashion,38.4,0.0
ORD000965,CUST00287,2024-10-15,completed,sport,266.53,0.0
ORD000966,CUST00077,2025-12-25,completed,beauty,258.19,38.73
ORD000967,CUST00449,2024-10-25,completed,electronics,244.86,0.0
ORD000968,CUST00205,2025-09-06,cancelled,fashion,401.82,60.27
ORD000969,CUST00272,2025-12-15,completed,electronics,150.56,0.0
ORD000970,CUST00161,2024-06-14,completed,electronics,339.86,16.99
ORD000971,CUST00486,2025-04-10,cancelled,fashion,347.94,17.4
ORD000972,CUST00335,2025-02-26,completed,home,292.52,14.63
ORD000973,CUST00362,2025-07-01,cancelled,home,34.61,5.19
ORD000974,CUST00028,2024-10-25,completed,beauty,142.8,0.0
ORD000975,CUST00292,2026-04-24,refunded,beauty,276.91,13.85
ORD000976,CUST00376,2025-02-27,completed,sport,51.24,0.0
ORD000977,CUST00190,2025-11-01,completed,electronics,166.41,16.64
ORD000978,CUST00380,2024-10-25,cancelled,sport,89.24,0.0
ORD000979,CUST00388,2025-10-16,completed,electronics,290.35,0.0
ORD000980,CUST00394,2025-10-09,completed,sport,60.44,0.0
ORD000981,CUST00441,2025-04-14,completed,electronics,369.44,0.0
ORD000982,CUST00166,2025-10-08,completed,sport,376.09,0.0
ORD000983,CUST00059,2024-08-20,completed,electronics,349.04,0.0
ORD000984,CUST00204,2026-03-11,completed,beauty,308.32,0.0
ORD000985,CUST00434,2025-05-03,completed,sport,114.94,11.49
ORD000986,CUST00159,2026-01-25,completed,electronics,274.42,0.0
ORD000987,CUST00463,2025-07-15,completed,sport,367.52,0.0
ORD000988,CUST00155,2024-08-10,completed,beauty,425.9,21.3
ORD000989,CUST00421,2025-01-11,completed,beauty,203.54,0.0
ORD000990,CUST00144,2024-09-02,completed,sport,347.04,17.35
ORD000991,CUST00176,2024-11-09,completed,home,207.83,10.39
ORD000992,CUST00122,2025-05-07,completed,electronics,442.74,0.0
ORD000993,CUST00491,2025-10-07,completed,fashion,175.54,0.0
ORD000994,CUST00160,2025-07-28,cancelled,beauty,66.19,6.62
ORD000995,CUST00155,2025-02-07,completed,fashion,151.81,22.77
ORD000996,CUST00140,2025-01-14,completed,electronics,53.19,0.0
ORD000997,CUST00014,2024-10-27,completed,sport,364.68,36.47
ORD000998,CUST00104,2024-06-26,completed,home,263.65,0.0
ORD000999,CUST00040,2024-07-14,completed,electronics,337.56,0.0
ORD001000,CUST00332,2025-07-01,completed,sport,218.33,32.75
ORD001001,CUST00048,2025-03-07,completed,sport,262.37,0.0
ORD001002,CUST00446,2024-06-26,cancelled,electronics,97.14,9.71
ORD001003,CUST00096,2024-03-02,completed,sport,155.12,23.27
ORD001004,CUST00079,2025-03-27,cancelled,sport,222.86,0.0
ORD001005,CUST00496,2024-05-15,completed,beauty,33.79,0.0
ORD001006,CUST00265,2025-04-23,completed,home,333.53,16.68
ORD001007,CUST00084,2025-02-27,completed,beauty,309.43,46.41
ORD001008,CUST00032,2025-01-08,completed,home,396.9,59.53
ORD001009,CUST00422,2024-09-06,completed,fashion,204.82,30.72
ORD001010,CUST00472,2024-03-25,completed,beauty,319.07,31.91
ORD001011,CUST00077,2025-06-03,completed,electronics,351.6,52.74
ORD001012,CUST00369,2026-02-06,completed,beauty,439.71,43.97
ORD001013,CUST00483,2024-09-29,completed,home,438.69,65.8
ORD001014,CUST00180,2024-08-23,completed,sport,426.51,0.0
ORD001015,CUST00089,2025-09-10,cancelled,sport,23.86,0.0
ORD001016,CUST00369,2025-10-26,completed,electronics,387.8,38.78
ORD001017,CUST00490,2024-03-27,completed,beauty,136.15,0.0
ORD001018,CUST00265,2025-01-30,completed,sport,72.37,3.62
ORD001019,CUST00497,2025-01-10,completed,home,143.79,21.57
ORD001020,CUST00414,2025-09-14,completed,home,129.83,6.49
ORD001021,CUST00042,2025-04-25,completed,fashion,228.39,22.84
ORD001022,CUST00206,2025-02-21,completed,fashion,202.61,20.26
ORD001023,CUST00128,2025-07-29,completed,electronics,431.73,0.0
ORD001024,CUST00350,2025-02-20,completed,beauty,248.31,12.42
ORD001025,CUST00375,2025-11-04,completed,home,131.62,0.0
ORD001026,CUST00104,2024-04-29,completed,electronics,79.92,0.0
ORD001027,CUST00066,2024-11-30,completed,fashion,188.44,0.0
ORD001028,CUST00407,2025-09-21,completed,fashion,371.39,0.0
ORD001029,CUST00117,2024-04-12,completed,fashion,113.09,0.0
ORD001030,CUST00138,2025-06-25,cancelled,sport,398.2,0.0
ORD001031,CUST00110,2025-03-16,completed,home,295.26,0.0
ORD001032,CUST00388,2025-12-05,completed,fashion,273.77,27.38
ORD001033,CUST00344,2024-06-13,completed,fashion,430.67,0.0
ORD001034,CUST00258,2025-08-05,completed,electronics,388.14,19.41
ORD001035,CUST00309,2024-12-10,completed,electronics,50.27,5.03
ORD001036,CUST00393,2024-10-27,completed,fashion,78.82,0.0
ORD001037,CUST00330,2025-09-27,completed,fashion,342.44,0.0
ORD001038,CUST00042,2025-03-12,completed,home,170.37,0.0
ORD001039,CUST00229,2024-03-29,completed,home,27.13,0.0
ORD001040,CUST00265,2025-08-28,cancelled,home,292.1,14.61
ORD001041,CUST00396,2024-12-05,completed,sport,91.17,0.0
ORD001042,CUST00350,2025-07-13,completed,sport,109.99,0.0
ORD001043,CUST00441,2025-01-25,completed,home,243.23,12.16
ORD001044,CUST00434,2025-01-30,completed,beauty,36.92,0.0
ORD001045,CUST00338,2024-11-19,completed,electronics,355.1,0.0
ORD001046,CUST00328,2026-02-02,completed,beauty,430.39,64.56
ORD001047,CUST00248,2024-09-29,refunded,beauty,169.74,16.97
ORD001048,CUST00464,2025-03-01,refunded,home,331.33,49.7
ORD001049,CUST00240,2025-09-30,completed,sport,159.59,0.0
ORD001050,CUST00109,2025-11-16,completed,fashion,271.57,0.0
ORD001051,CUST00127,2026-02-15,completed,home,446.55,44.66
ORD001052,CUST00401,2024-11-26,completed,beauty,273.45,0.0
ORD001053,CUST00195,2024-07-20,refunded,sport,88.41,13.26
ORD001054,CUST00062,2024-04-13,completed,sport,407.14,20.36
ORD001055,CUST00324,2024-10-07,completed,sport,250.32,25.03
ORD001056,CUST00181,2025-03-31,completed,home,300.8,15.04
ORD001057,CUST00219,2024-08-06,cancelled,fashion,326.73,16.34
ORD001058,CUST00028,2024-09-02,completed,electronics,331.21,0.0
ORD001059,CUST00058,2024-09-21,completed,beauty,158.6,23.79
ORD001060,CUST00233,2026-01-27,cancelled,electronics,223.76,0.0
ORD001061,CUST00023,2025-02-21,completed,home,147.09,0.0
ORD001062,CUST00355,2025-05-21,completed,electronics,358.73,35.87
ORD001063,CUST00403,2025-12-23,cancelled,beauty,319.93,16.0
ORD001064,CUST00266,2024-09-25,completed,home,22.89,0.0
ORD001065,CUST00385,2025-09-14,completed,electronics,110.31,16.55
ORD001066,CUST00471,2025-02-26,completed,sport,112.59,0.0
ORD001067,CUST00246,2025-04-01,completed,electronics,322.48,48.37
ORD001068,CUST00415,2024-07-03,completed,sport,99.44,0.0
ORD001069,CUST00483,2024-06-03,completed,electronics,175.59,0.0
ORD001070,CUST00424,2025-09-21,completed,sport,110.72,0.0
ORD001071,CUST00190,2025-01-20,completed,sport,132.7,13.27
ORD001072,CUST00056,2024-12-26,completed,sport,320.27,32.03
ORD001073,CUST00237,2024-09-27,completed,fashion,92.18,9.22
ORD001074,CUST00448,2025-10-17,completed,sport,285.54,0.0
ORD001075,CUST00121,2025-04-28,completed,electronics,187.31,18.73
ORD001076,CUST00323,2024-03-12,completed,beauty,28.58,1.43
ORD001077,CUST00288,2024-10-07,cancelled,sport,409.89,0.0
ORD001078,CUST00033,2025-11-13,completed,sport,412.29,0.0
ORD001079,CUST00202,2025-07-28,completed,sport,297.33,44.6
ORD001080,CUST00486,2025-09-02,completed,home,383.33,0.0
ORD001081,CUST00423,2025-06-30,completed,electronics,67.2,0.0
ORD001082,CUST00022,2025-07-20,completed,fashion,305.97,15.3
ORD001083,CUST00166,2025-09-04,cancelled,electronics,114.42,17.16
ORD001084,CUST00259,2024-03-17,completed,home,73.97,7.4
ORD001085,CUST00090,2025-05-21,completed,beauty,85.19,12.78
ORD001086,CUST00475,2024-05-14,completed,fashion,409.25,0.0
ORD001087,CUST00059,2024-11-02,completed,fashion,88.09,13.21
ORD001088,CUST00124,2024-03-31,cancelled,home,319.96,0.0
ORD001089,CUST00035,2024-09-09,completed,fashion,390.69,39.07
ORD001090,CUST00214,2024-09-19,completed,beauty,173.95,17.39
ORD001091,CUST00068,2025-05-24,completed,sport,62.68,6.27
ORD001092,CUST00359,2025-04-16,completed,home,168.35,25.25
ORD001093,CUST00488,2025-06-15,cancelled,home,159.14,7.96
ORD001094,CUST00460,2024-08-29,completed,home,359.69,0.0
ORD001095,CUST00354,2026-03-20,refunded,sport,354.86,35.49
ORD001096,CUST00251,2024-10-06,completed,fashion,141.28,7.06
ORD001097,CUST00315,2024-11-07,completed,fashion,347.03,17.35
ORD001098,CUST00200,2024-11-13,completed,electronics,343.92,34.39
ORD001099,CUST00469,2025-08-23,cancelled,electronics,52.15,0.0
ORD001100,CUST00017,2025-10-16,completed,electronics,219.84,0.0
ORD001101,CUST00429,2026-02-28,completed,fashion,83.07,4.15
ORD001102,CUST00245,2024-06-30,completed,electronics,249.9,37.48
ORD001103,CUST00107,2024-08-04,completed,electronics,39.6,3.96
ORD001104,CUST00320,2024-11-17,completed,beauty,308.21,0.0
ORD001105,CUST00499,2024-05-20,completed,home,395.03,0.0
ORD001106,CUST00372,2024-05-28,completed,beauty,411.8,0.0
ORD001107,CUST00266,2024-09-15,completed,home,378.84,0.0
ORD001108,CUST00409,2025-05-20,completed,electronics,332.07,16.6
ORD001109,CUST00234,2024-09-21,completed,beauty,417.55,41.76
ORD001110,CUST00231,2025-12-02,completed,electronics,339.38,0.0
ORD001111,CUST00349,2025-08-31,completed,sport,220.49,22.05
ORD001112,CUST00445,2025-07-28,completed,fashion,178.49,17.85
ORD001113,CUST00163,2024-12-11,cancelled,electronics,380.24,0.0
ORD001114,CUST00279,2025-05-26,completed,electronics,350.58,35.06
ORD001115,CUST00308,2025-01-15,completed,electronics,442.5,0.0
ORD001116,CUST00483,2024-08-19,cancelled,sport,109.51,16.43
ORD001117,CUST00058,2024-08-11,completed,beauty,47.61,0.0
ORD001118,CUST00088,2025-06-21,completed,electronics,343.83,51.57
ORD001119,CUST00312,2024-06-12,completed,home,197.39,19.74
ORD001120,CUST00149,2024-05-11,completed,fashion,94.73,9.47
ORD001121,CUST00453,2025-07-29,completed,fashion,329.91,0.0
ORD001122,CUST00182,2024-07-12,completed,electronics,130.44,0.0
ORD001123,CUST00289,2024-03-09,completed,electronics,232.64,34.9
ORD001124,CUST00079,2025-04-11,completed,beauty,283.74,42.56
ORD001125,CUST00221,2025-06-01,completed,beauty,26.31,0.0
ORD001126,CUST00087,2025-08-11,completed,fashion,36.84,3.68
ORD001127,CUST00449,2024-12-09,completed,sport,107.71,5.39
ORD001128,CUST00485,2025-06-28,completed,electronics,146.84,22.03
ORD001129,CUST00366,2026-04-22,completed,electronics,230.18,23.02
ORD001130,CUST00285,2025-05-22,completed,electronics,44.7,0.0
ORD001131,CUST00261,2024-10-16,refunded,fashion,340.95,0.0
ORD001132,CUST00405,2024-12-04,completed,electronics,409.37,0.0
ORD001133,CUST00192,2024-08-15,completed,sport,342.9,0.0
ORD001134,CUST00434,2025-01-26,completed,electronics,38.71,0.0
ORD001135,CUST00428,2025-05-27,completed,sport,90.95,4.55
ORD001136,CUST00317,2025-02-09,completed,beauty,390.72,0.0
ORD001137,CUST00403,2025-09-27,completed,sport,410.52,0.0
ORD001138,CUST00128,2025-01-06,completed,beauty,400.47,0.0
ORD001139,CUST00087,2025-04-18,completed,home,139.17,13.92
ORD001140,CUST00476,2024-09-22,completed,beauty,122.56,0.0
ORD001141,CUST00296,2025-04-04,completed,beauty,158.68,7.93
ORD001142,CUST00495,2025-04-01,completed,beauty,284.15,14.21
ORD001143,CUST00267,2025-09-29,completed,electronics,432.52,0.0
ORD001144,CUST00209,2024-06-13,completed,beauty,189.29,0.0
ORD001145,CUST00387,2026-01-24,completed,sport,145.04,14.5
ORD001146,CUST00429,2025-06-27,completed,fashion,218.03,0.0
ORD001147,CUST00317,2024-08-08,completed,fashion,134.29,0.0
ORD001148,CUST00205,2025-04-20,completed,home,305.51,0.0
ORD001149,CUST00129,2024-08-31,completed,sport,94.3,0.0
ORD001150,CUST00186,2024-11-09,completed,sport,304.4,0.0
ORD001151,CUST00144,2024-11-19,completed,sport,441.69,0.0
ORD001152,CUST00092,2025-04-07,completed,beauty,379.13,56.87
ORD001153,CUST00018,2024-04-26,completed,electronics,273.12,0.0
ORD001154,CUST00042,2025-07-06,completed,beauty,396.99,39.7
ORD001155,CUST00097,2025-10-12,completed,electronics,417.64,62.65
ORD001156,CUST00180,2025-01-27,completed,electronics,434.16,21.71
ORD001157,CUST00339,2025-05-11,completed,beauty,306.7,0.0
ORD001158,CUST00192,2024-11-27,completed,electronics,205.33,10.27
ORD001159,CUST00451,2024-06-20,completed,beauty,373.41,0.0
ORD001160,CUST00103,2025-05-30,completed,sport,124.16,18.62
ORD001161,CUST00499,2024-07-30,completed,electronics,93.1,0.0
ORD001162,CUST00271,2025-12-01,completed,home,278.35,0.0
ORD001163,CUST00259,2024-08-04,completed,beauty,220.64,22.06
ORD001164,CUST00276,2026-01-06,completed,sport,200.25,10.01
ORD001165,CUST00326,2025-01-31,completed,sport,158.56,0.0
ORD001166,CUST00282,2026-03-01,completed,beauty,139.34,0.0
ORD001167,CUST00100,2024-04-21,completed,home,293.6,29.36
ORD001168,CUST00151,2025-03-17,completed,beauty,404.49,60.67
ORD001169,CUST00012,2025-04-24,completed,home,349.91,0.0
ORD001170,CUST00283,2025-03-19,completed,beauty,150.75,0.0
ORD001171,CUST00146,2024-06-22,cancelled,home,386.29,57.94
ORD001172,CUST00158,2025-03-08,refunded,beauty,45.86,0.0
ORD001173,CUST00187,2025-03-31,completed,home,37.3,0.0
ORD001174,CUST00419,2024-12-09,completed,sport,189.41,18.94
ORD001175,CUST00276,2025-05-31,completed,beauty,372.67,0.0
ORD001176,CUST00414,2025-11-19,completed,home,34.61,0.0
ORD001177,CUST00204,2025-09-30,completed,beauty,198.73,0.0
ORD001178,CUST00021,2024-11-14,refunded,sport,189.8,0.0
ORD001179,CUST00399,2024-11-06,cancelled,home,118.86,0.0
ORD001180,CUST00356,2025-04-10,completed,fashion,241.51,36.23
ORD001181,CUST00117,2024-03-03,completed,home,123.31,0.0
ORD001182,CUST00436,2025-09-06,completed,fashion,420.01,63.0
ORD001183,CUST00257,2025-06-24,completed,beauty,424.26,21.21
ORD001184,CUST00223,2024-07-29,completed,electronics,232.5,11.62
ORD001185,CUST00018,2024-12-04,completed,electronics,80.97,8.1
ORD001186,CUST00001,2024-09-05,completed,beauty,404.71,60.71
ORD001187,CUST00205,2025-10-11,completed,sport,217.92,0.0
ORD001188,CUST00368,2025-02-18,completed,sport,361.33,0.0
ORD001189,CUST00471,2025-12-16,cancelled,beauty,185.29,0.0
ORD001190,CUST00356,2025-03-14,completed,sport,165.37,0.0
ORD001191,CUST00391,2025-07-02,cancelled,electronics,85.39,0.0
ORD001192,CUST00079,2025-01-20,completed,fashion,264.65,0.0
ORD001193,CUST00189,2024-05-16,completed,beauty,444.23,0.0
ORD001194,CUST00038,2025-02-07,completed,electronics,186.88,9.34
ORD001195,CUST00193,2024-10-22,completed,fashion,278.63,0.0
ORD001196,CUST00272,2025-07-04,completed,electronics,306.02,15.3
ORD001197,CUST00060,2025-04-24,completed,home,414.28,0.0
ORD001198,CUST00203,2024-12-08,completed,beauty,143.77,14.38
ORD001199,CUST00136,2024-12-21,completed,beauty,338.36,0.0
ORD001200,CUST00281,2025-05-13,completed,fashion,72.43,0.0
ORD001201,CUST00060,2025-02-22,cancelled,beauty,113.42,11.34
ORD001202,CUST00194,2024-11-22,completed,electronics,228.16,0.0
ORD001203,CUST00430,2024-07-27,completed,beauty,60.5,0.0
ORD001204,CUST00144,2024-11-20,completed,sport,192.63,9.63
ORD001205,CUST00351,2024-11-29,completed,sport,414.69,0.0
ORD001206,CUST00368,2025-01-20,completed,fashion,396.97,59.55
ORD001207,CUST00228,2025-11-15,completed,home,84.32,8.43
ORD001208,CUST00357,2025-05-13,cancelled,fashion,353.5,17.68
ORD001209,CUST00455,2024-08-17,completed,electronics,169.77,25.47
ORD001210,CUST00035,2024-05-07,completed,electronics,276.1,27.61
ORD001211,CUST00135,2025-02-24,completed,fashion,166.39,0.0
ORD001212,CUST00454,2025-10-21,completed,electronics,117.93,0.0
ORD001213,CUST00397,2025-11-13,completed,beauty,133.14,19.97
ORD001214,CUST00030,2025-02-11,completed,home,286.25,0.0
ORD001215,CUST00185,2025-12-19,completed,electronics,128.01,0.0
ORD001216,CUST00003,2024-04-07,completed,sport,346.12,34.61
ORD001217,CUST00342,2025-06-07,completed,beauty,211.64,0.0
ORD001218,CUST00012,2025-02-27,cancelled,electronics,44.01,0.0
ORD001219,CUST00018,2024-07-13,completed,home,226.03,11.3
ORD001220,CUST00074,2025-04-16,completed,sport,41.3,0.0
ORD001221,CUST00221,2025-03-15,completed,beauty,165.97,0.0
ORD001222,CUST00482,2025-11-16,completed,sport,76.85,0.0
ORD001223,CUST00029,2025-09-18,completed,beauty,138.2,0.0
ORD001224,CUST00046,2024-09-18,completed,fashion,390.02,19.5
ORD001225,CUST00308,2025-02-22,completed,beauty,318.63,47.79
ORD001226,CUST00387,2026-03-11,completed,beauty,217.55,0.0
ORD001227,CUST00129,2025-05-10,completed,home,76.65,0.0
ORD001228,CUST00389,2026-01-22,refunded,fashion,446.16,66.92
ORD001229,CUST00485,2025-11-30,completed,home,265.46,39.82
ORD001230,CUST00043,2025-07-11,cancelled,home,291.52,0.0
ORD001231,CUST00238,2024-10-31,completed,electronics,148.18,0.0
ORD001232,CUST00352,2025-09-26,completed,fashion,216.03,0.0
ORD001233,CUST00186,2024-10-20,completed,home,83.56,12.53
ORD001234,CUST00111,2026-02-19,completed,fashion,318.09,15.9
ORD001235,CUST00444,2024-08-10,completed,home,200.15,0.0
ORD001236,CUST00272,2025-10-07,completed,fashion,407.11,61.07
ORD001237,CUST00459,2024-11-16,cancelled,home,46.02,2.3
ORD001238,CUST00218,2025-08-02,completed,fashion,353.76,0.0
ORD001239,CUST00272,2025-07-20,completed,home,440.37,66.06
ORD001240,CUST00461,2024-08-22,completed,fashion,317.38,0.0
ORD001241,CUST00300,2026-01-13,completed,electronics,33.97,0.0
ORD001242,CUST00142,2025-09-11,completed,sport,30.6,0.0
ORD001243,CUST00277,2025-05-10,completed,home,270.54,0.0
ORD001244,CUST00022,2026-03-19,completed,sport,318.14,0.0
